Folder_id;Start Time;End Time;Transportation Mode
129;2009/03/19 11:32:23;2009/03/19 12:11:09;subway
129;2009/03/20 02:04:45;2009/03/20 02:43:33;subway
129;2009/03/20 13:24:33;2009/03/20 14:20:18;car
129;2009/03/21 06:49:16;2009/03/21 08:11:38;car
129;2009/03/21 12:24:06;2009/03/21 12:51:32;car
129;2009/03/22 02:20:47;2009/03/22 03:06:47;car
129;2009/03/22 03:56:58;2009/03/22 04:15:55;car
129;2009/03/22 09:20:38;2009/03/22 11:01:08;car
129;2009/03/22 14:18:16;2009/03/22 14:47:22;car
129;2009/03/23 01:22:36;2009/03/23 02:04:42;car
129;2009/03/23 14:28:08;2009/03/23 15:10:37;subway
129;2009/03/24 00:58:14;2009/03/24 01:54:05;subway
129;2009/03/24 02:49:31;2009/03/24 03:06:49;taxi
129;2009/03/24 11:00:45;2009/03/24 11:08:54;car
129;2009/03/24 12:15:45;2009/03/24 12:21:32;car
129;2009/03/24 15:19:30;2009/03/24 15:47:40;car
129;2009/03/24 23:00:47;2009/03/24 23:34:01;car
129;2009/03/26 01:29:24;2009/03/26 02:07:46;subway
129;2009/03/26 12:47:25;2009/03/26 13:15:24;walk
129;2009/03/26 13:15:26;2009/03/26 14:08:35;bus
129;2009/03/27 02:26:45;2009/03/27 03:01:36;subway
129;2009/03/28 00:58:08;2009/03/28 03:23:37;car
129;2009/03/28 03:23:48;2009/03/28 05:01:08;walk
129;2009/03/28 05:01:08;2009/03/28 05:22:28;car
129;2009/03/28 06:06:11;2009/03/28 07:44:15;car
129;2009/03/29 01:31:06;2009/03/29 02:02:34;car
129;2009/03/29 02:51:53;2009/03/29 03:39:48;car
129;2009/03/29 06:47:50;2009/03/29 08:06:00;car
129;2009/03/29 10:47:30;2009/03/29 11:44:18;car
129;2009/03/30 01:33:44;2009/03/30 02:01:02;car
129;2009/03/30 07:54:07;2009/03/30 08:19:41;car
129;2009/03/30 08:19:42;2009/03/30 09:27:53;walk
129;2009/03/30 09:28:39;2009/03/30 09:44:49;car
129;2009/03/30 12:31:26;2009/03/30 12:59:13;car
129;2009/03/31 01:01:08;2009/03/31 01:33:04;car
129;2009/04/01 00:47:44;2009/04/01 01:31:55;subway
129;2009/04/01 12:48:05;2009/04/01 13:13:25;subway
129;2009/04/02 01:34:24;2009/04/02 02:01:41;subway
129;2009/04/02 14:35:35;2009/04/02 15:05:23;taxi
129;2009/04/03 13:31:05;2009/04/03 14:01:55;car
129;2009/04/04 02:29:35;2009/04/04 03:36:58;car
129;2009/04/04 03:36:59;2009/04/04 06:05:50;walk
129;2009/04/04 06:36:21;2009/04/04 07:35:04;car
129;2009/04/05 00:56:32;2009/04/05 05:13:07;bike
129;2009/04/06 00:39:43;2009/04/06 02:37:06;car
129;2009/04/06 02:37:08;2009/04/06 05:14:29;walk
129;2009/04/06 05:14:37;2009/04/06 05:33:57;car
129;2009/04/06 09:29:30;2009/04/06 11:02:19;car
129;2009/04/06 11:39:24;2009/04/06 12:25:40;car
129;2009/04/07 12:21:29;2009/04/07 12:32:02;walk
129;2009/04/08 00:54:03;2009/04/08 01:31:07;subway
129;2009/04/08 12:23:35;2009/04/08 12:47:29;car
129;2009/04/09 00:10:38;2009/04/09 00:19:20;car
129;2009/04/09 01:38:24;2009/04/09 02:29:21;car
129;2009/04/09 12:58:45;2009/04/09 13:14:32;subway
129;2009/04/10 01:16:15;2009/04/10 01:50:55;subway
129;2009/04/10 13:09:55;2009/04/10 13:31:48;car
129;2009/04/11 03:54:38;2009/04/11 04:31:32;car
129;2009/04/11 05:56:22;2009/04/11 06:33:35;car
129;2009/04/11 11:01:36;2009/04/11 11:14:13;car
129;2009/04/11 12:06:05;2009/04/11 12:48:07;car
129;2009/04/12 02:05:24;2009/04/12 02:12:00;car
129;2009/04/12 13:59:36;2009/04/12 14:19:51;walk
129;2009/04/13 01:03:27;2009/04/13 01:37:51;subway
129;2009/04/13 14:06:00;2009/04/13 14:49:49;subway
129;2009/04/14 00:01:03;2009/04/14 01:11:02;car
129;2009/04/14 14:53:19;2009/04/14 15:25:19;subway
129;2009/04/15 01:17:10;2009/04/15 01:58:05;subway
129;2009/04/15 14:00:38;2009/04/15 14:21:27;car
129;2009/04/16 01:37:36;2009/04/16 02:10:18;car
129;2009/04/16 13:19:33;2009/04/16 13:43:16;car
129;2009/04/17 07:29:02;2009/04/17 08:17:33;car
129;2009/04/17 08:17:34;2009/04/17 09:00:21;walk
129;2009/04/17 09:01:20;2009/04/17 09:49:57;car
129;2009/04/17 14:13:36;2009/04/17 14:42:23;car
129;2009/04/18 02:24:38;2009/04/18 02:48:26;car
129;2009/04/18 03:34:14;2009/04/18 03:56:04;car
129;2009/04/19 05:58:30;2009/04/19 07:39:36;car
129;2009/04/19 13:55:08;2009/04/19 14:06:59;car
129;2009/04/19 14:17:33;2009/04/19 14:58:16;subway
129;2009/04/20 01:15:47;2009/04/20 02:04:43;subway
129;2009/04/21 11:56:17;2009/04/21 12:15:26;car
129;2009/04/22 02:25:10;2009/04/22 03:08:53;car
129;2009/04/22 03:10:25;2009/04/22 04:48:54;walk
129;2009/04/22 04:48:55;2009/04/22 05:09:10;car
129;2009/04/22 06:47:47;2009/04/22 07:04:44;car
129;2009/04/23 09:42:00;2009/04/23 10:00:00;taxi
129;2009/04/23 12:49:34;2009/04/23 13:22:40;subway
129;2009/04/24 01:03:29;2009/04/24 01:36:38;subway
129;2009/04/24 10:57:05;2009/04/24 11:31:04;car
129;2009/04/27 00:36:48;2009/04/27 01:14:06;subway
129;2009/04/27 09:47:11;2009/04/27 10:20:23;subway
129;2009/04/28 00:56:24;2009/04/28 01:29:38;car
129;2009/04/28 10:23:53;2009/04/28 10:36:23;subway
129;2009/04/29 00:24:17;2009/04/29 01:10:18;subway
129;2009/04/29 11:49:04;2009/04/29 11:56:49;car
129;2009/04/29 14:02:15;2009/04/29 14:11:59;car
129;2009/04/30 00:53:26;2009/04/30 01:23:12;walk
129;2009/04/30 01:23:12;2009/04/30 01:59:15;car
129;2009/04/30 09:12:11;2009/04/30 09:43:51;car
129;2009/05/01 01:44:12;2009/05/01 02:56:28;car
129;2009/05/01 03:05:47;2009/05/01 04:03:56;car
129;2009/05/01 11:58:06;2009/05/01 13:29:22;car
129;2009/05/02 11:08:06;2009/05/02 11:42:35;car
129;2009/05/02 13:20:30;2009/05/02 13:47:59;car
129;2009/05/03 01:26:06;2009/05/03 02:03:36;car
129;2009/05/03 02:16:38;2009/05/03 03:43:33;car
129;2009/05/03 06:52:36;2009/05/03 08:17:28;car
129;2009/05/03 08:49:17;2009/05/03 10:02:43;car
129;2009/05/04 00:49:09;2009/05/04 01:20:03;subway
129;2009/05/04 09:55:45;2009/05/04 10:08:42;walk
129;2009/05/05 00:47:04;2009/05/05 01:22:27;car
129;2009/05/05 10:52:30;2009/05/05 11:04:09;walk
129;2009/05/06 00:34:03;2009/05/06 01:05:22;subway
129;2009/05/06 13:42:45;2009/05/06 14:12:06;car
129;2009/05/07 00:51:30;2009/05/07 01:27:00;car
129;2009/05/08 09:35:44;2009/05/08 09:36:35;walk
129;2009/05/09 02:50:10;2009/05/09 03:29:16;subway
129;2009/05/09 06:41:16;2009/05/09 07:05:47;walk
129;2009/05/09 07:24:39;2009/05/09 07:58:09;car
129;2009/05/10 01:05:08;2009/05/10 01:28:54;car
129;2009/05/10 01:53:56;2009/05/10 02:26:01;car
129;2009/05/10 02:26:02;2009/05/10 02:51:51;walk
129;2009/05/10 06:12:50;2009/05/10 07:05:45;car
129;2009/05/10 12:21:44;2009/05/10 12:57:34;car
129;2009/05/10 14:10:34;2009/05/10 14:40:48;car
129;2009/05/11 10:37:06;2009/05/11 11:16:22;subway
129;2009/05/12 00:46:36;2009/05/12 01:25:39;car
129;2009/05/12 10:12:10;2009/05/12 10:48:52;subway
129;2009/05/13 11:48:06;2009/05/13 11:54:03;car
129;2009/05/13 13:17:43;2009/05/13 13:40:08;car
129;2009/05/14 00:37:41;2009/05/14 01:13:27;car
129;2009/05/14 10:03:16;2009/05/14 10:40:41;subway
129;2009/05/15 00:47:03;2009/05/15 01:12:45;subway
129;2009/05/15 09:10:54;2009/05/15 09:35:57;car
129;2009/05/17 01:13:41;2009/05/17 01:43:01;car
129;2009/05/17 01:43:05;2009/05/17 04:15:54;walk
129;2009/05/17 04:15:55;2009/05/17 05:11:51;car
129;2009/05/18 00:27:07;2009/05/18 01:01:47;subway
129;2009/05/18 09:36:16;2009/05/18 10:13:56;subway
129;2009/05/19 00:39:15;2009/05/19 01:18:47;car
129;2009/05/19 10:09:10;2009/05/19 10:18:32;walk
129;2009/05/20 00:15:11;2009/05/20 00:43:23;subway
129;2009/05/20 05:38:36;2009/05/20 06:20:33;car
129;2009/05/20 09:00:26;2009/05/20 09:46:01;car
129;2009/05/20 12:55:01;2009/05/20 13:10:05;car
129;2009/05/20 14:01:34;2009/05/20 14:25:50;car
129;2009/05/21 00:40:36;2009/05/21 01:25:12;car
129;2009/05/21 09:57:40;2009/05/21 10:26:36;subway
129;2009/05/22 00:53:38;2009/05/22 01:28:53;subway
129;2009/05/22 12:29:01;2009/05/22 12:59:11;car
129;2009/05/24 05:05:18;2009/05/24 05:19:38;car
129;2009/05/24 06:24:40;2009/05/24 07:00:19;subway
129;2009/05/25 00:41:30;2009/05/25 01:12:46;subway
129;2009/05/25 10:52:28;2009/05/25 10:56:30;walk
129;2009/05/26 00:50:11;2009/05/26 01:29:46;subway
129;2009/05/26 10:00:16;2009/05/26 10:36:25;subway
129;2009/05/27 00:49:36;2009/05/27 01:28:00;subway
129;2009/05/27 06:01:38;2009/05/27 06:24:01;car
129;2009/05/27 06:33:11;2009/05/27 07:13:56;car
129;2009/05/27 07:13:58;2009/05/27 08:13:35;walk
129;2009/05/27 08:13:47;2009/05/27 08:52:29;car
129;2009/05/27 08:52:31;2009/05/27 09:31:33;walk
129;2009/05/27 09:31:35;2009/05/27 10:23:51;car
129;2009/05/29 01:33:44;2009/05/29 03:21:01;car
129;2009/05/29 03:21:02;2009/05/29 05:06:04;walk
129;2009/05/29 05:06:05;2009/05/29 05:41:38;car
129;2009/05/29 06:38:14;2009/05/29 07:37:36;car
129;2009/05/31 06:35:48;2009/05/31 07:09:55;subway
129;2009/06/01 00:33:32;2009/06/01 01:11:11;subway
129;2009/06/01 10:45:52;2009/06/01 10:57:19;walk
129;2009/06/02 00:10:24;2009/06/02 00:49:40;subway
129;2009/06/02 10:19:04;2009/06/02 10:30:24;walk
129;2009/06/03 00:39:36;2009/06/03 01:12:17;subway
129;2009/06/03 11:50:21;2009/06/03 12:03:20;car
129;2009/06/03 13:53:19;2009/06/03 14:21:42;car
129;2009/06/04 00:22:54;2009/06/04 01:14:10;car
129;2009/06/04 10:32:42;2009/06/04 11:09:22;subway
129;2009/06/05 00:27:03;2009/06/05 00:58:51;subway
129;2009/06/05 08:51:47;2009/06/05 09:20:57;car
129;2009/06/06 03:47:45;2009/06/06 04:24:26;car
129;2009/06/06 09:40:38;2009/06/06 10:19:52;car
129;2009/06/07 06:34:08;2009/06/07 07:01:13;car
130;2008/05/02 03:29:34;2008/05/02 05:13:28;walk
130;2008/05/02 06:37:11;2008/05/02 11:13:51;walk
130;2008/05/02 11:13:51;2008/05/02 12:03:36;bus
130;2008/05/03 11:37:26;2008/05/03 13:34:58;car
130;2008/05/06 05:18:52;2008/05/06 05:31:23;bus
130;2008/05/06 09:43:57;2008/05/06 10:49:34;bus
130;2008/05/06 10:49:34;2008/05/06 10:52:06;bike
130;2008/05/16 10:29:28;2008/05/16 10:35:37;bike
130;2008/05/16 10:35:37;2008/05/16 10:44:13;walk
130;2008/05/16 10:44:13;2008/05/16 10:57:33;bike
130;2008/05/16 13:03:05;2008/05/16 13:48:42;walk
130;2008/05/16 13:48:42;2008/05/16 14:11:31;bike
130;2008/06/27 01:17:40;2008/06/27 01:29:22;bike
130;2008/06/27 01:29:22;2008/06/27 01:59:36;bus
130;2008/06/27 01:59:36;2008/06/27 02:10:14;walk
130;2008/06/27 05:36:35;2008/06/27 06:00:36;bus
137;2008/05/22 15:15:03;2008/05/22 15:18:42;walk
137;2008/05/23 01:22:39;2008/05/23 01:27:00;walk
137;2008/05/23 12:01:39;2008/05/23 12:05:43;walk
137;2008/05/25 02:00:09;2008/05/25 02:03:13;walk
137;2008/05/25 04:56:03;2008/05/25 05:00:22;walk
137;2008/05/25 08:07:10;2008/05/25 08:08:08;walk
137;2008/05/25 08:12:54;2008/05/25 08:28:12;walk
139;2007/05/23 13:48:49;2007/05/23 14:05:25;bike
139;2007/05/24 14:49:09;2007/05/24 14:54:37;bike
139;2007/05/24 14:49:09;2007/05/24 15:10:34;bike
139;2007/05/24 15:14:35;2007/05/24 15:35:50;bike
139;2007/05/25 05:00:24;2007/05/25 05:13:43;walk
139;2007/05/25 08:33:49;2007/05/25 10:00:01;walk
139;2007/05/26 06:00:23;2007/05/26 06:52:58;walk
139;2007/05/26 07:37:13;2007/05/26 08:32:01;walk
139;2007/05/26 08:48:32;2007/05/26 09:16:51;walk
139;2007/05/26 10:00:05;2007/05/26 10:11:57;walk
139;2007/05/26 11:16:20;2007/05/26 11:28:27;bike
139;2007/05/28 01:00:04;2007/05/28 01:04:27;walk
139;2007/05/29 01:14:40;2007/05/29 01:22:03;bike
139;2007/05/30 12:00:58;2007/05/30 12:13:15;walk
139;2007/05/30 12:47:09;2007/05/30 12:54:45;walk
139;2007/05/30 12:57:27;2007/05/30 13:10:55;bus
139;2007/05/30 13:42:22;2007/05/30 15:25:41;walk
139;2007/05/31 02:12:44;2007/05/31 02:39:22;bike
139;2007/06/04 01:52:39;2007/06/04 02:12:41;bike
139;2007/06/08 01:00:28;2007/06/08 01:14:47;walk
139;2007/06/08 01:16:10;2007/06/08 01:36:47;bike
139;2007/06/08 01:55:18;2007/06/08 02:06:30;bike
139;2007/06/12 01:27:59;2007/06/12 01:34:34;bike
139;2007/06/12 10:48:19;2007/06/12 11:03:49;bike
139;2007/06/12 11:16:51;2007/06/12 11:34:43;bike
139;2007/06/12 12:15:29;2007/06/12 12:31:06;walk
139;2007/06/12 12:31:21;2007/06/12 12:43:49;bike
139;2007/06/20 23:46:28;2007/06/21 00:00:15;bike
139;2007/06/21 00:01:07;2007/06/21 00:06:19;walk
139;2007/06/21 11:05:44;2007/06/21 11:30:44;walk
139;2007/06/21 12:23:03;2007/06/21 12:35:06;walk
139;2007/06/21 13:38:08;2007/06/21 13:51:31;walk
139;2007/06/21 14:26:38;2007/06/21 14:35:58;walk
139;2007/06/26 12:18:35;2007/06/26 12:32:33;bike
139;2007/06/27 00:07:53;2007/06/27 00:27:28;bike
139;2007/06/27 12:37:44;2007/06/27 13:01:14;walk
139;2007/06/27 13:35:00;2007/06/27 14:02:17;walk
140;2007/09/03 07:15:54;2007/09/03 07:18:58;bus
140;2007/09/03 08:21:04;2007/09/03 08:34:10;walk
140;2007/09/04 07:41:21;2007/09/04 07:48:20;walk
140;2007/09/04 08:07:56;2007/09/04 08:30:07;taxi
140;2007/09/04 08:30:07;2007/09/04 08:56:28;walk
140;2007/09/04 14:24:53;2007/09/04 14:25:58;taxi
140;2007/09/04 14:25:58;2007/09/04 14:59:06;walk
140;2007/09/04 14:59:06;2007/09/04 15:05:45;taxi
140;2007/09/05 05:13:52;2007/09/05 05:24:49;walk
140;2007/09/05 05:27:17;2007/09/05 05:41:25;taxi
140;2007/09/05 05:42:44;2007/09/05 06:49:52;walk
140;2007/09/05 06:56:19;2007/09/05 07:17:15;bus
140;2007/09/05 11:02:30;2007/09/05 11:04:45;walk
140;2007/09/05 11:38:54;2007/09/05 11:57:54;walk
140;2007/09/06 23:45:02;2007/09/06 23:54:40;bus
140;2007/09/07 00:30:06;2007/09/07 00:35:00;walk
140;2007/09/07 00:44:47;2007/09/07 00:58:49;walk
140;2007/09/13 04:52:00;2007/09/13 05:19:00;bike
140;2007/09/13 06:21:58;2007/09/13 06:55:47;bike
140;2007/09/14 00:42:03;2007/09/14 00:45:21;bike
140;2007/09/14 14:43:45;2007/09/14 14:55:00;bus
140;2007/09/19 00:35:51;2007/09/19 00:43:45;bike
140;2007/09/20 14:43:58;2007/09/20 14:55:00;bike
140;2007/09/21 00:31:10;2007/09/21 00:38:47;bike
140;2007/09/21 03:38:54;2007/09/21 03:48:13;bike
140;2007/09/22 00:24:11;2007/09/22 00:46:27;bike
140;2007/09/22 03:59:03;2007/09/22 04:11:36;bike
140;2007/09/22 04:56:33;2007/09/22 05:28:46;walk
140;2007/10/02 14:25:15;2007/10/02 14:45:18;walk
140;2007/10/03 07:58:04;2007/10/03 11:54:19;walk
140;2007/10/03 23:02:34;2007/10/04 03:48:33;car
140;2007/10/04 03:54:14;2007/10/04 07:17:45;walk
140;2007/10/06 00:41:11;2007/10/06 14:29:54;bike
140;2007/10/07 07:12:23;2007/10/07 10:07:34;walk
140;2007/10/07 10:08:55;2007/10/07 10:22:29;bus
140;2007/10/07 10:25:15;2007/10/07 10:41:43;walk
140;2007/10/08 00:42:34;2007/10/08 14:51:04;bike
140;2007/10/09 00:26:41;2007/10/09 00:40:32;bike
142;2011/08/29 10:12:57;2011/08/29 11:58:37;walk
142;2011/08/30 00:15:21;2011/08/30 01:10:59;walk
142;2011/08/30 11:40:33;2011/08/30 11:47:28;walk
142;2011/08/30 11:47:29;2011/08/30 12:01:06;subway
142;2011/08/30 12:01:07;2011/08/30 12:07:08;walk
142;2011/08/31 00:30:53;2011/08/31 00:51:40;walk
142;2011/09/02 10:09:34;2011/09/02 11:01:01;walk
142;2011/09/02 11:01:02;2011/09/02 11:24:52;subway
142;2011/09/02 11:24:53;2011/09/02 12:25:59;walk
142;2011/09/03 04:16:21;2011/09/03 04:35:32;walk
142;2011/09/03 04:35:33;2011/09/03 04:47:21;bus
142;2011/09/03 04:47:22;2011/09/03 06:23:44;walk
142;2011/09/03 06:23:45;2011/09/03 06:46:56;subway
142;2011/09/03 06:46:57;2011/09/03 06:55:43;walk
142;2011/09/05 00:15:51;2011/09/05 00:56:55;walk
142;2011/09/08 00:15:58;2011/09/08 01:00:18;walk
142;2011/09/08 10:13:51;2011/09/08 10:22:14;walk
142;2011/09/08 10:22:15;2011/09/08 10:35:03;subway
142;2011/09/08 10:35:04;2011/09/08 10:49:28;walk
142;2011/09/09 09:51:52;2011/09/09 11:44:56;walk
142;2011/09/09 11:44:57;2011/09/09 11:51:20;bus
142;2011/09/09 11:51:21;2011/09/09 12:34:49;walk
142;2011/09/10 05:00:22;2011/09/10 05:21:31;walk
142;2011/09/10 05:21:32;2011/09/10 05:52:45;subway
142;2011/09/10 05:52:46;2011/09/10 08:03:57;walk
142;2011/09/10 08:03:58;2011/09/10 08:18:53;bus
142;2011/09/10 08:18:54;2011/09/10 08:26:21;walk
142;2011/09/10 08:26:22;2011/09/10 09:00:33;bus
142;2011/09/10 09:00:34;2011/09/10 09:10:46;walk
142;2011/09/11 11:07:34;2011/09/11 11:20:45;walk
142;2011/09/11 11:20:46;2011/09/11 11:23:25;subway
142;2011/09/11 11:23:26;2011/09/11 11:37:33;walk
142;2011/09/17 10:25:33;2011/09/17 10:28:24;walk
142;2011/09/17 10:28:25;2011/09/17 10:37:00;bus
142;2011/09/17 10:37:01;2011/09/17 10:41:54;walk
142;2011/09/18 08:20:58;2011/09/18 08:28:25;walk
142;2011/09/18 08:28:26;2011/09/18 08:41:13;bus
142;2011/09/18 08:41:14;2011/09/18 10:12:56;walk
142;2011/09/19 00:13:52;2011/09/19 00:48:21;walk
142;2011/09/23 10:22:03;2011/09/23 10:30:02;walk
142;2011/09/23 10:30:03;2011/09/23 10:44:58;bus
142;2011/09/23 10:44:59;2011/09/23 10:53:37;walk
142;2011/09/24 05:34:51;2011/09/24 05:38:18;walk
142;2011/09/24 05:38:19;2011/09/24 05:48:26;bus
142;2011/09/24 05:48:27;2011/09/24 06:27:39;walk
142;2011/09/24 06:27:40;2011/09/24 06:36:43;bus
142;2011/09/24 06:36:44;2011/09/24 06:44:10;walk
142;2011/09/25 07:07:45;2011/09/25 07:13:04;walk
142;2011/09/25 07:13:05;2011/09/25 07:42:52;subway
142;2011/09/25 07:42:53;2011/09/25 11:24:13;walk
142;2011/09/25 11:24:14;2011/09/25 11:47:18;subway
142;2011/09/25 11:47:19;2011/09/25 11:55:33;walk
142;2011/09/26 00:14:03;2011/09/26 00:47:19;walk
142;2011/09/26 12:34:03;2011/09/26 13:02:09;walk
142;2011/09/26 13:02:10;2011/09/26 13:06:41;bus
142;2011/09/26 13:06:42;2011/09/26 13:13:50;walk
142;2011/09/27 00:15:25;2011/09/27 00:43:33;walk
142;2011/09/27 12:08:51;2011/09/27 12:17:26;bus
142;2011/09/27 12:17:27;2011/09/27 12:24:28;walk
142;2011/09/28 00:09:39;2011/09/28 00:12:26;walk
142;2011/09/28 00:12:27;2011/09/28 00:24:18;bus
142;2011/09/28 00:24:19;2011/09/28 00:33:02;walk
142;2011/09/28 10:20:28;2011/09/28 10:49:47;bus
142;2011/09/28 10:49:48;2011/09/28 11:26:24;walk
142;2011/09/28 11:26:25;2011/09/28 11:32:32;bus
142;2011/09/28 11:32:33;2011/09/28 11:42:41;walk
142;2011/09/29 00:10:57;2011/09/29 00:45:16;walk
142;2011/09/29 10:45:47;2011/09/29 12:41:22;walk
142;2011/10/08 00:17:27;2011/10/08 00:52:50;walk
142;2011/10/08 08:30:33;2011/10/08 10:45:17;walk
142;2011/10/08 10:45:18;2011/10/08 11:05:03;subway
142;2011/10/08 11:05:04;2011/10/08 11:30:43;walk
142;2011/10/09 00:46:21;2011/10/09 00:54:20;walk
142;2011/10/09 00:54:21;2011/10/09 01:04:28;bus
142;2011/10/09 01:04:29;2011/10/09 01:13:38;walk
142;2011/10/09 11:23:51;2011/10/09 11:29:35;walk
142;2011/10/09 11:29:36;2011/10/09 11:37:27;bus
142;2011/10/09 11:37:28;2011/10/09 11:46:43;walk
142;2011/10/10 00:19:33;2011/10/10 00:56:36;walk
142;2011/10/10 10:46:11;2011/10/10 10:55:46;walk
142;2011/10/10 10:55:47;2011/10/10 11:12:34;bus
142;2011/10/10 11:12:35;2011/10/10 14:06:35;walk
142;2011/10/10 14:06:36;2011/10/10 14:08:59;subway
142;2011/10/10 14:09:00;2011/10/10 14:29:08;walk
142;2011/10/11 00:55:51;2011/10/11 01:09:34;bus
142;2011/10/11 01:09:35;2011/10/11 01:17:50;walk
142;2011/10/11 11:43:23;2011/10/11 11:55:14;bus
142;2011/10/11 11:55:15;2011/10/11 12:01:43;walk
142;2011/10/12 11:47:33;2011/10/12 11:53:00;walk
142;2011/10/12 11:53:01;2011/10/12 12:02:52;bus
142;2011/10/12 12:02:53;2011/10/12 12:10:09;walk
142;2011/10/13 01:10:41;2011/10/13 01:24:48;bus
142;2011/10/13 01:24:49;2011/10/13 01:31:55;walk
142;2011/10/14 00:12:51;2011/10/14 00:49:51;walk
142;2011/10/22 03:18:03;2011/10/22 05:05:48;walk
142;2011/10/22 05:05:49;2011/10/22 05:50:36;bus
142;2011/10/22 05:50:37;2011/10/22 08:05:00;walk
142;2011/10/22 08:05:01;2011/10/22 08:47:40;bus
142;2011/10/22 08:47:41;2011/10/22 09:47:40;walk
142;2011/10/23 00:10:58;2011/10/23 00:44:01;walk
142;2011/10/23 00:44:02;2011/10/23 02:26:43;bus
142;2011/10/23 02:26:44;2011/10/23 04:00:42;walk
142;2011/10/23 04:00:43;2011/10/23 04:38:30;bus
145;2008/05/01 01:09:43;2008/05/01 02:00:00;car
145;2008/05/02 00:00:34;2008/05/02 00:13:38;walk
145;2008/05/03 01:58:39;2008/05/03 09:30:29;car
145;2008/05/10 02:25:09;2008/05/10 03:02:55;car
145;2008/05/11 06:37:07;2008/05/11 12:37:47;car
145;2008/05/12 10:18:17;2008/05/12 10:27:14;walk
145;2008/05/17 07:02:34;2008/05/17 09:26:22;car
145;2008/05/18 01:56:26;2008/05/18 05:31:15;walk
145;2008/05/20 02:41:45;2008/05/20 02:47:38;car
148;2011/02/24 10:57:34;2011/02/24 11:05:59;bus
148;2011/02/24 11:05:59;2011/02/24 11:12:39;walk
148;2011/02/24 11:35:59;2011/02/24 11:46:44;walk
148;2011/02/25 00:35:54;2011/02/25 00:46:34;bus
148;2011/02/25 00:46:34;2011/02/25 00:58:54;walk
148;2011/02/25 11:59:55;2011/02/25 12:04:05;walk
148;2011/02/25 12:16:15;2011/02/25 12:30:45;bus
148;2011/02/28 00:46:01;2011/02/28 00:57:51;bus
148;2011/02/28 00:57:51;2011/02/28 01:00:31;walk
148;2011/02/28 10:54:18;2011/02/28 11:00:28;bus
148;2011/02/28 11:00:28;2011/02/28 11:07:03;walk
148;2011/03/01 00:41:02;2011/03/01 00:47:57;walk
148;2011/03/01 00:47:57;2011/03/01 01:02:37;bus
148;2011/03/01 01:02:37;2011/03/01 01:08:27;walk
148;2011/03/01 13:35:45;2011/03/01 13:44:15;walk
148;2011/03/01 13:44:15;2011/03/01 13:50:40;bus
148;2011/03/01 13:50:40;2011/03/01 14:01:25;walk
148;2011/03/02 00:56:29;2011/03/02 01:05:09;walk
148;2011/03/02 01:05:09;2011/03/02 01:24:49;bus
148;2011/03/02 01:24:49;2011/03/02 01:29:34;walk
148;2011/03/03 13:09:05;2011/03/03 13:14:20;walk
148;2011/03/03 13:14:25;2011/03/03 13:30:25;bus
148;2011/03/03 13:30:30;2011/03/03 13:38:10;walk
148;2011/03/04 01:08:53;2011/03/04 01:11:38;walk
148;2011/03/04 01:11:43;2011/03/04 01:24:40;bus
148;2011/03/04 01:24:45;2011/03/04 01:30:40;walk
148;2011/03/05 10:52:08;2011/03/05 10:56:43;bus
148;2011/03/05 10:56:48;2011/03/05 11:07:18;walk
148;2011/03/06 02:35:30;2011/03/06 03:08:40;bus
148;2011/03/06 06:10:15;2011/03/06 06:24:25;walk
148;2011/03/06 06:24:30;2011/03/06 06:56:35;bus
148;2011/03/06 06:56:40;2011/03/06 07:08:00;walk
148;2011/03/06 07:08:05;2011/03/06 07:13:10;bus
148;2011/03/06 07:13:15;2011/03/06 07:20:25;walk
148;2011/03/06 11:18:33;2011/03/06 11:42:54;walk
148;2011/03/06 11:42:59;2011/03/06 11:47:29;bus
148;2011/03/06 11:47:34;2011/03/06 12:08:04;walk
148;2011/03/07 01:01:37;2011/03/07 01:13:47;walk
148;2011/03/07 01:13:53;2011/03/07 01:28:37;bus
148;2011/03/07 01:28:42;2011/03/07 01:34:22;walk
148;2011/03/07 11:04:27;2011/03/07 11:19:37;bus
148;2011/03/07 11:19:42;2011/03/07 11:22:02;walk
148;2011/03/08 00:51:24;2011/03/08 00:55:24;walk
148;2011/03/08 00:55:29;2011/03/08 01:04:14;bus
148;2011/03/08 01:04:19;2011/03/08 01:11:09;walk
148;2011/03/08 10:20:10;2011/03/08 10:30:15;walk
148;2011/03/08 10:46:35;2011/03/08 10:53:50;walk
148;2011/03/09 01:01:05;2011/03/09 01:09:57;walk
148;2011/03/09 01:10:02;2011/03/09 01:19:42;bus
148;2011/03/09 01:19:47;2011/03/09 01:23:42;walk
148;2011/03/09 11:00:01;2011/03/09 11:34:53;bus
148;2011/03/09 11:34:58;2011/03/09 11:38:13;walk
148;2011/03/10 00:53:51;2011/03/10 00:57:36;walk
148;2011/03/10 00:57:41;2011/03/10 01:05:52;bus
148;2011/03/10 01:05:57;2011/03/10 01:09:02;walk
148;2011/03/10 10:44:34;2011/03/10 10:58:44;walk
148;2011/03/10 10:58:49;2011/03/10 11:05:19;bus
148;2011/03/10 11:05:24;2011/03/10 11:25:24;walk
148;2011/03/11 00:54:36;2011/03/11 00:56:01;walk
148;2011/03/11 00:56:06;2011/03/11 01:05:01;bus
148;2011/03/11 01:05:06;2011/03/11 01:11:31;walk
